Version	SEQFID	old GCA	HMT-ID	Name	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date
New GCA	SEQF3713	GCA_000700805.1	HMT-279	Prevotella pasteri	GCA_000700805.1	PRJNA64723	SAMN02849569	JNOS00000000.1	na	997829	997829	Porphyromonas sp. KLE 1280	strain=KLE 1280		latest	Scaffold	Major	Full	2014/06/11	ASM70080v1	Washington University Genome Center	GCF_000700805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/700/805/GCA_000700805.1_ASM70080v1			na
New GCA	SEQF3714	GCA_900459175.1	HMT-594	Streptococcus downei	GCA_900459175.1	PRJEB6403	SAMEA4534871	UHFA00000000.1	representative genome	764290	1317	Streptococcus downei MFe28	strain=NCTC 11391		latest	Contig	Major	Full	2018/08/01	52087_B01	SC	GCF_900459175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/459/175/GCA_900459175.1_52087_B01		assembly from type material	na
New GCA	SEQF4044	GCA_019329525.1	HMT-601	Staphylococcus epidermidis	GCA_019329525.1	PRJNA721097	SAMN18699877		na	1282	1282	Staphylococcus epidermidis	strain=B1264454		latest	Complete Genome	Major	Full	2021/07/23	ASM1932952v1	University Hospital Muenster	GCF_019329525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/525/GCA_019329525.1_ASM1932952v1			na	Complete Genome	2	2
New GCA	SEQF4045	GCA_020181395.1	HMT-601	Staphylococcus epidermidis	GCA_020181395.1	PRJNA747117	SAMN21163584		na	1282	1282	Staphylococcus epidermidis	strain=NBRC 113846		latest	Complete Genome	Major	Full	2021/09/30	ASM2018139v1	National Institute of Advanced Industrial Science and Technology, Biomedical Research Institute	GCF_020181395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/181/395/GCA_020181395.1_ASM2018139v1			na	Complete Genome		4
New GCA	SEQF4046	GCA_023547085.1	HMT-601	Staphylococcus epidermidis	GCA_023547085.1	PRJNA821968	SAMN28460870		na	1282	1282	Staphylococcus epidermidis	strain=C019		latest	Complete Genome	Major	Full	2022/05/25	ASM2354708v1	Curtin University	GCF_023547085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/547/085/GCA_023547085.1_ASM2354708v1			na	Complete Genome		2
New GCA	SEQF4047	GCA_019329605.1	HMT-601	Staphylococcus epidermidis	GCA_019329605.1	PRJNA721097	SAMN18699881		na	1282	1282	Staphylococcus epidermidis	strain=B1266911		latest	Complete Genome	Major	Full	2021/07/23	ASM1932960v1	University Hospital Muenster	GCF_019329605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/605/GCA_019329605.1_ASM1932960v1			na	Complete Genome	3	3
New GCA	SEQF4048	GCA_016856245.1	HMT-601	Staphylococcus epidermidis	GCA_016856245.1	PRJNA546129	SAMN14734460		na	1282	1282	Staphylococcus epidermidis	strain=HD15-1		latest	Complete Genome	Major	Full	2021/02/09	ASM1685624v1	University Medical Center Hamburg-Eppendorf	GCF_016856245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/856/245/GCA_016856245.1_ASM1685624v1	from large multi-isolate project		na	Complete Genome	3	3
New GCA	SEQF4049	GCA_016855625.1	HMT-601	Staphylococcus epidermidis	GCA_016855625.1	PRJNA546129	SAMN14732892		na	1282	1282	Staphylococcus epidermidis	strain=HD25-1		latest	Complete Genome	Major	Full	2021/02/09	ASM1685562v1	University Medical Center Hamburg-Eppendorf	GCF_016855625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/625/GCA_016855625.1_ASM1685562v1	from large multi-isolate project		na	Complete Genome	3	3
New GCA	SEQF4050	GCA_016855525.1	HMT-601	Staphylococcus epidermidis	GCA_016855525.1	PRJNA546129	SAMN14732899		na	1282	1282	Staphylococcus epidermidis	strain=HD39-1		latest	Complete Genome	Major	Full	2021/02/09	ASM1685552v1	University Medical Center Hamburg-Eppendorf	GCF_016855525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/525/GCA_016855525.1_ASM1685552v1	from large multi-isolate project		na	Complete Genome	2	2
New GCA	SEQF4051	GCA_022832895.1	HMT-601	Staphylococcus epidermidis	GCA_022832895.1	PRJNA821968	SAMN27160588		na	1282	1282	Staphylococcus epidermidis	strain=C99		latest	Complete Genome	Major	Full	2022/04/07	ASM2283289v1	Curtin University	GCF_022832895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/832/895/GCA_022832895.1_ASM2283289v1			na	Complete Genome		6
New GCA	SEQF4052	GCA_016903555.1	HMT-601	Staphylococcus epidermidis	GCA_016903555.1	PRJNA231221	SAMN16357505		na	1282	1282	Staphylococcus epidermidis	strain=FDAARGOS_1363		latest	Complete Genome	Major	Full	2021/02/17	ASM1690355v1	US Food and Drug Administration	GCF_016903555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/555/GCA_016903555.1_ASM1690355v1			na	Complete Genome	4	4
New GCA	SEQF4053	GCA_019330245.1	HMT-601	Staphylococcus epidermidis	GCA_019330245.1	PRJNA721097	SAMN18699901		na	1282	1282	Staphylococcus epidermidis	strain=V1950266		latest	Complete Genome	Major	Full	2021/07/23	ASM1933024v1	University Hospital Muenster	GCF_019330245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/245/GCA_019330245.1_ASM1933024v1			na	Complete Genome	3	3
New GCA	SEQF4054	GCA_016406225.1	HMT-601	Staphylococcus epidermidis	GCA_016406225.1	PRJNA684900	SAMN17071899		na	1282	1282	Staphylococcus epidermidis	strain=SE48		latest	Complete Genome	Major	Full	2020/12/27	ASM1640622v1	Faculty of Science, Masaryk University	GCF_016406225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/406/225/GCA_016406225.1_ASM1640622v1			na	Complete Genome	3	3
New GCA	SEQF4055	GCA_019330125.1	HMT-601	Staphylococcus epidermidis	GCA_019330125.1	PRJNA721097	SAMN18699895		na	1282	1282	Staphylococcus epidermidis	strain=V1933625		latest	Complete Genome	Major	Full	2021/07/23	ASM1933012v1	University Hospital Muenster	GCF_019330125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/125/GCA_019330125.1_ASM1933012v1			na	Complete Genome	3	3
New GCA	SEQF4056	GCA_022832935.1	HMT-601	Staphylococcus epidermidis	GCA_022832935.1	PRJNA821968	SAMN27161490		na	1282	1282	Staphylococcus epidermidis	strain=C101		latest	Complete Genome	Major	Full	2022/04/07	ASM2283293v1	Curtin University	GCF_022832935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/832/935/GCA_022832935.1_ASM2283293v1			na	Complete Genome		7
New GCA	SEQF4057	GCA_009873455.1	HMT-601	Staphylococcus epidermidis	GCA_009873455.1	PRJNA564724	SAMN12721478		na	1282	1282	Staphylococcus epidermidis	strain=ATCC 12228		latest	Complete Genome	Major	Full	2020/01/14	ASM987345v1	Korea Centers for Disease Control and Prevention	GCF_009873455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/873/455/GCA_009873455.1_ASM987345v1			na	Complete Genome		2
New GCA	SEQF4058	GCA_002085695.1	HMT-601	Staphylococcus epidermidis	GCA_002085695.1	PRJNA377759	SAMN02640609		na	1282	1282	Staphylococcus epidermidis	strain=1457		latest	Complete Genome	Major	Full	2017/04/11	ASM208569v1	Walter Reed Army Institute of Research	GCF_002085695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/085/695/GCA_002085695.1_ASM208569v1			na	Complete Genome		2
New GCA	SEQF4059	GCA_902509485.1	HMT-601	Staphylococcus epidermidis	GCA_902509485.1	PRJEB35032	SAMEA3712729		na	1282	1282	Staphylococcus epidermidis	strain=none	Se_BPH0697	latest	Complete Genome	Major	Full	2019/11/25	Se_BPH0697	UNIVERSITY OF MELBOURNE	GCF_902509485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/509/485/GCA_902509485.1_Se_BPH0697			na	Complete Genome	3	3
New GCA	SEQF4060	GCA_019329505.1	HMT-601	Staphylococcus epidermidis	GCA_019329505.1	PRJNA721097	SAMN18699876		na	1282	1282	Staphylococcus epidermidis	strain=B1262351		latest	Complete Genome	Major	Full	2021/07/23	ASM1932950v1	University Hospital Muenster	GCF_019329505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/505/GCA_019329505.1_ASM1932950v1			na	Complete Genome	3	3
New GCA	SEQF4061	GCA_009769125.1	HMT-601	Staphylococcus epidermidis	GCA_009769125.1	PRJNA564725	SAMN12721499		na	1282	1282	Staphylococcus epidermidis	strain=NCCP 16828		latest	Complete Genome	Major	Full	2019/12/19	ASM976912v1	Korea Centers for Disease Control and Prevention	GCF_009769125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/769/125/GCA_009769125.1_ASM976912v1			na	Complete Genome		2
New GCA	SEQF4062	GCA_016855485.1	HMT-601	Staphylococcus epidermidis	GCA_016855485.1	PRJNA546129	SAMN14732901		na	1282	1282	Staphylococcus epidermidis	strain=HD43-1		latest	Complete Genome	Major	Full	2021/02/09	ASM1685548v1	University Medical Center Hamburg-Eppendorf	GCF_016855485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/485/GCA_016855485.1_ASM1685548v1	from large multi-isolate project		na	Complete Genome	1	1
New GCA	SEQF4063	GCA_016859435.1	HMT-601	Staphylococcus epidermidis	GCA_016859435.1	PRJNA546129	SAMN14732894		na	1282	1282	Staphylococcus epidermidis	strain=HD27N1		latest	Complete Genome	Major	Full	2021/02/10	ASM1685943v1	University Medical Center Hamburg-Eppendorf	GCF_016859435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/859/435/GCA_016859435.1_ASM1685943v1	from large multi-isolate project		na	Complete Genome	3	3
New GCA	SEQF4064	GCA_016855585.1	HMT-601	Staphylococcus epidermidis	GCA_016855585.1	PRJNA546129	SAMN14732895		na	1282	1282	Staphylococcus epidermidis	strain=HD29-1		latest	Complete Genome	Major	Full	2021/02/09	ASM1685558v1	University Medical Center Hamburg-Eppendorf	GCF_016855585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/585/GCA_016855585.1_ASM1685558v1	from large multi-isolate project		na	Complete Genome	2	2
New GCA	SEQF4065	GCA_016855945.1	HMT-601	Staphylococcus epidermidis	GCA_016855945.1	PRJNA546129	SAMN14734464		na	1282	1282	Staphylococcus epidermidis	strain=HD21-2		latest	Complete Genome	Major	Full	2021/02/09	ASM1685594v1	University Medical Center Hamburg-Eppendorf	GCF_016855945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/945/GCA_016855945.1_ASM1685594v1	from large multi-isolate project		na	Complete Genome	3	3
New GCA	SEQF4066	GCA_016855605.1	HMT-601	Staphylococcus epidermidis	GCA_016855605.1	PRJNA546129	SAMN14732893		na	1282	1282	Staphylococcus epidermidis	strain=HD26-2		latest	Complete Genome	Major	Full	2021/02/09	ASM1685560v1	University Medical Center Hamburg-Eppendorf	GCF_016855605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/605/GCA_016855605.1_ASM1685560v1	from large multi-isolate project		na	Complete Genome	3	3
New GCA	SEQF4067	GCA_014490515.1	HMT-601	Staphylococcus epidermidis	GCA_014490515.1	PRJNA660487	SAMN15950888		na	1282	1282	Staphylococcus epidermidis	strain=Z0118SE0132		latest	Complete Genome	Major	Full	2020/09/08	ASM1449051v1	Jeonbuk National University	GCF_014490515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/490/515/GCA_014490515.1_ASM1449051v1			na	Complete Genome	1	1
New GCA	SEQF4068	GCA_016855565.1	HMT-601	Staphylococcus epidermidis	GCA_016855565.1	PRJNA546129	SAMN14732896		na	1282	1282	Staphylococcus epidermidis	strain=HD31-1		latest	Complete Genome	Major	Full	2021/02/09	ASM1685556v1	University Medical Center Hamburg-Eppendorf	GCF_016855565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/855/565/GCA_016855565.1_ASM1685556v1	from large multi-isolate project		na	Complete Genome	4	4
New GCA	SEQF4069	GCA_021496015.1	HMT-601	Staphylococcus epidermidis	GCA_021496015.1	PRJNA721841	SAMN18740294		na	1282	1282	Staphylococcus epidermidis	strain=44		latest	Complete Genome	Major	Full	2022/01/18	ASM2149601v1	L'Oreal	GCF_021496015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/496/015/GCA_021496015.1_ASM2149601v1			na	Complete Genome		3
New GCA	SEQF4070	GCA_019330145.1	HMT-601	Staphylococcus epidermidis	GCA_019330145.1	PRJNA721097	SAMN18699896		na	1282	1282	Staphylococcus epidermidis	strain=V1933793		latest	Complete Genome	Major	Full	2021/07/23	ASM1933014v1	University Hospital Muenster	GCF_019330145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/145/GCA_019330145.1_ASM1933014v1			na	Complete Genome	3	3
New GCA	SEQF4071	GCA_023547125.1	HMT-601	Staphylococcus epidermidis	GCA_023547125.1	PRJNA821968	SAMN28461093		na	1282	1282	Staphylococcus epidermidis	strain=C066		latest	Complete Genome	Major	Full	2022/05/25	ASM2354712v1	Curtin University	GCF_023547125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/547/125/GCA_023547125.1_ASM2354712v1			na	Complete Genome		5
Existing	SEQF1670	GCA_000233535.1	HMT-809	Olsenella sp. HMT 809	GCA_000233535.1	PRJNA39743	SAMN02463784	ACVE00000000.1	na	661087	661086	Olsenella sp. oral taxon 809 str. F0356	strain=F0356		latest	Scaffold	Major	Full	2011/11/02	Olsenella_sp_F0356_V1	Broad Institute	GCF_000233535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/233/535/GCA_000233535.1_Olsenella_sp_F0356_V1			na	Scaffold	17	0
New GCA	SEQF4072	GCA_006094315.1	HMT-571	Burkholderia cepacia	GCA_006094315.1	PRJNA509990	SAMN10591700		na	983594	292	Burkholderia cepacia ATCC 25416	strain=ATCC 25416		latest	Complete Genome	Major	Full	2019/06/06	ASM609431v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCF_006094315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/094/315/GCA_006094315.1_ASM609431v1		assembly from type material	na	Complete Genome		5
New GCA	SEQF4073	GCA_003546465.1	HMT-571	Burkholderia cepacia	GCA_003546465.1	PRJNA244016	SAMN02795966		na	983594	292	Burkholderia cepacia ATCC 25416	strain=ATCC 25416		latest	Complete Genome	Major	Full	2014/09/18	ASM354646v1	Los Alamos National Laboratory	GCF_003546465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/546/465/GCA_003546465.1_ASM354646v1		assembly from type material	na	Complete Genome		4
New GCA	SEQF4074	GCA_001718835.1	HMT-571	Burkholderia cepacia	GCA_001718835.1	PRJNA279182	SAMN03449447		na	292	292	Burkholderia cepacia	strain=MSMB1184WGS		latest	Complete Genome	Major	Full	2016/09/02	ASM171883v1	Northern Arizona University	GCF_001718835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/718/835/GCA_001718835.1_ASM171883v1			na	Complete Genome		3
New GCA	SEQF4075	GCA_014854795.1	HMT-571	Burkholderia cepacia	GCA_014854795.1	PRJNA438725	SAMN08724754		na	292	292	Burkholderia cepacia	strain=39628		latest	Complete Genome	Major	Full	2020/10/06	ASM1485479v1	University of Nevada, Reno	GCF_014854795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/854/795/GCA_014854795.1_ASM1485479v1			na	Complete Genome	3	3
New GCA	SEQF4076	GCA_002209085.2	HMT-571	Burkholderia cepacia	GCA_002209085.2	PRJNA231221	SAMN06173358		na	292	292	Burkholderia cepacia	strain=FDAARGOS_345		latest	Complete Genome	Major	Full	2018/03/08	ASM220908v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002209085.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/085/GCA_002209085.2_ASM220908v2			na	Complete Genome		4
New GCA	SEQF4077	GCA_023374475.1	HMT-571	Burkholderia cepacia	GCA_023374475.1	PRJNA748922	SAMN20348603		na	292	292	Burkholderia cepacia	strain=2017Y70952565VI		latest	Complete Genome	Major	Full	2022/05/16	ASM2337447v1	University Hospital Muenster	GCF_023374475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/475/GCA_023374475.1_ASM2337447v1			na	Complete Genome		2
New GCA	SEQF4078	GCA_023374715.1	HMT-571	Burkholderia cepacia	GCA_023374715.1	PRJNA748922	SAMN20348580		na	292	292	Burkholderia cepacia	strain=2011Ycf427V		latest	Complete Genome	Major	Full	2022/05/16	ASM2337471v1	University Hospital Muenster	GCF_023374715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/715/GCA_023374715.1_ASM2337471v1			na	Complete Genome		3
New GCA	SEQF4079	GCA_009586235.1	HMT-571	Burkholderia cepacia	GCA_009586235.1	PRJNA561256	SAMN12612766		na	292	292	Burkholderia cepacia	strain=BC16		latest	Complete Genome	Major	Full	2019/10/29	ASM958623v1	School of Pharmacy and Life Sciences	GCF_009586235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/586/235/GCA_009586235.1_ASM958623v1			na	Complete Genome		3
New GCA	SEQF4080	GCA_001718395.1	HMT-571	Burkholderia cepacia	GCA_001718395.1	PRJNA279182	SAMN03449179		na	292	292	Burkholderia cepacia	strain=INT3-BP177		latest	Complete Genome	Major	Full	2016/09/02	ASM171839v1	Northern Arizona University	GCF_001718395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/718/395/GCA_001718395.1_ASM171839v1			na	Complete Genome		2
New GCA	SEQF4081	GCA_904865725.1	HMT-571	Burkholderia cepacia	GCA_904865725.1	PRJNA646837	SAMEA3357501		na	292	292	Burkholderia cepacia		MINF_4A-sc-2280433	latest	Complete Genome	Major	Full	2020/11/01	MINF_4A	Monash University	GCF_904865725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/865/725/GCA_904865725.1_MINF_4A			na	Complete Genome	4	4
Existing	SEQF2716	GCA_000701165.2	HMT-571	Burkholderia cepacia	GCA_000701165.2	PRJNA217842	SAMN02680268		na	1395570	292	Burkholderia cepacia JBK9	strain=JBK9		latest	Complete Genome	Major	Full	2016/01/08	ASM70116v2	Kyungpook national university	GCF_000701165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/701/165/GCA_000701165.2_ASM70116v2			na	Complete Genome		3
New GCA	SEQF4082	GCA_002407525.3	HMT-571	Burkholderia cepacia	GCA_002407525.3	PRJNA231221	SAMN07312432		na	292	292	Burkholderia cepacia	strain=FDAARGOS_388		latest	Complete Genome	Minor	Full	2017/09/28	ASM240752v3	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002407525.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/407/525/GCA_002407525.3_ASM240752v3			na	Complete Genome		4
New GCA	SEQF4083	GCA_000755805.1	HMT-571	Burkholderia cepacia	GCA_000755805.1	PRJNA244017	SAMN02797514		na	292	292	Burkholderia cepacia	strain=DDS 7H-2		latest	Complete Genome	Major	Full	2014/09/18	ASM75580v1	Los Alamos National Laboratory	GCF_000755805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/805/GCA_000755805.1_ASM75580v1			na	Complete Genome		3
New GCA	SEQF4084	GCA_021484945.1	HMT-571	Burkholderia cepacia	GCA_021484945.1	PRJNA794967	SAMN24665687		na	292	292	Burkholderia cepacia	strain=CMCC(B)23005		latest	Complete Genome	Major	Full	2022/01/16	ASM2148494v1	chemical drug testing	GCF_021484945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/484/945/GCA_021484945.1_ASM2148494v1			na	Complete Genome		3
New GCA	SEQF4085	GCA_023053515.1	HMT-571	Burkholderia cepacia	GCA_023053515.1	PRJNA825821	SAMN27545478		na	292	292	Burkholderia cepacia	strain=BRDJ		latest	Complete Genome	Major	Full	2022/04/19	ASM2305351v1	Jiangxi Academy of Agriculture Science	GCF_023053515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/053/515/GCA_023053515.1_ASM2305351v1			na	Complete Genome		3
New GCA	SEQF4086	GCA_023374675.1	HMT-571	Burkholderia cepacia	GCA_023374675.1	PRJNA748922	SAMN20348582		na	292	292	Burkholderia cepacia	strain=2011Ycf793I		latest	Complete Genome	Major	Full	2022/05/16	ASM2337467v1	University Hospital Muenster	GCF_023374675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/675/GCA_023374675.1_ASM2337467v1			na	Complete Genome		3
New GCA	SEQF4087	GCA_004377815.1	HMT-571	Burkholderia cepacia	GCA_004377815.1	PRJNA527181	SAMN11130387	SNSN00000000.1	na	292	292	Burkholderia cepacia	strain=b84		latest	Contig	Major	Full	2019/03/25	ASM437781v1	Cardiff University	GCF_004377815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/377/815/GCA_004377815.1_ASM437781v1			na	Contig	201	0
New GCA	SEQF4088	GCA_011140355.1	HMT-571	Burkholderia cepacia	GCA_011140355.1	PRJNA602382	SAMN13893469	JAACXU000000000.1	na	292	292	Burkholderia cepacia	strain=BCC4135		latest	Contig	Major	Full	2020/03/10	ASM1114035v1	Institute for Molecular Genetics and Genetic Engineering	GCF_011140355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/140/355/GCA_011140355.1_ASM1114035v1			na	Contig	434	0
New GCA	SEQF4089	GCA_001532125.1	HMT-571	Burkholderia cepacia	GCA_001532125.1	PRJNA279182	SAMN03449614	LPKH00000000.1	na	292	292	Burkholderia cepacia	strain=MSMB616WGS		latest	Contig	Major	Full	2016/01/22	ASM153212v1	Northern Arizona University	GCF_001532125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/532/125/GCA_001532125.1_ASM153212v1			na	Contig	118	0
New GCA	SEQF4090	GCA_001532235.1	HMT-571	Burkholderia cepacia	GCA_001532235.1	PRJNA279182	SAMN03449608	LPKC00000000.1	na	292	292	Burkholderia cepacia	strain=MSMB593WGS		latest	Contig	Major	Full	2016/01/22	ASM153223v1	Northern Arizona University	GCF_001532235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/532/235/GCA_001532235.1_ASM153223v1			na	Contig	75	0
New GCA	SEQF4091	GCA_020421215.1	HMT-571	Burkholderia cepacia	GCA_020421215.1	PRJNA720893	SAMN21855325	JAIZSV000000000.1	na	292	292	Burkholderia cepacia	strain=AU7278		latest	Contig	Major	Full	2021/10/11	ASM2042121v1	University of Michigan	GCF_020421215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/421/215/GCA_020421215.1_ASM2042121v1			na	Contig	99	0
New GCA	SEQF4092	GCA_001530055.1	HMT-571	Burkholderia cepacia	GCA_001530055.1	PRJNA279182	SAMN03449469	LPEV00000000.1	na	292	292	Burkholderia cepacia	strain=MSMB1332WGS		latest	Contig	Major	Full	2016/01/22	ASM153005v1	Northern Arizona University	GCF_001530055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/530/055/GCA_001530055.1_ASM153005v1			na	Contig	69	0
New GCA	SEQF4093	GCA_001523985.1	HMT-571	Burkholderia cepacia	GCA_001523985.1	PRJNA279182	SAMN03449237	LOWP00000000.1	na	292	292	Burkholderia cepacia	strain=FL-4-2-10-S1-D0		latest	Contig	Major	Full	2016/01/21	ASM152398v1	Northern Arizona University	GCF_001523985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/523/985/GCA_001523985.1_ASM152398v1			na	Contig	100	0
New GCA	SEQF4094	GCA_001529525.1	HMT-571	Burkholderia cepacia	GCA_001529525.1	PRJNA279182	SAMN03449474	LPFA00000000.1	na	292	292	Burkholderia cepacia	strain=MSMB1339WGS		latest	Contig	Major	Full	2016/01/22	ASM152952v1	Northern Arizona University	GCF_001529525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/529/525/GCA_001529525.1_ASM152952v1			na	Contig	67	0
New GCA	SEQF4095	GCA_001532555.1	HMT-571	Burkholderia cepacia	GCA_001532555.1	PRJNA279182	SAMN03449571	LPIT00000000.1	na	292	292	Burkholderia cepacia	strain=MSMB2165WGS		latest	Contig	Major	Full	2016/01/22	ASM153255v1	Northern Arizona University	GCF_001532555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/532/555/GCA_001532555.1_ASM153255v1			na	Contig	80	0
New GCA	SEQF4096	GCA_019643155.1	HMT-571	Burkholderia cepacia	GCA_019643155.1	PRJNA454304	SAMN09001563	QGCM00000000.1	na	292	292	Burkholderia cepacia	strain=101110067-1		latest	Contig	Major	Full	2021/08/16	ASM1964315v1	J.Craig Venter Institute	GCF_019643155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/643/155/GCA_019643155.1_ASM1964315v1			na	Contig	181	0
New GCA	SEQF4097	GCA_021344035.1	HMT-571	Burkholderia cepacia	GCA_021344035.1	PRJNA792752	SAMN24462211	JAJTWP000000000.1	na	292	292	Burkholderia cepacia	strain=JK11		latest	Scaffold	Major	Full	2022/01/02	ASM2134403v1	Jeonbuk National University	GCF_021344035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/344/035/GCA_021344035.1_ASM2134403v1			na	Scaffold	29	0
New GCA	SEQF4098	GCA_019642685.1	HMT-571	Burkholderia cepacia	GCA_019642685.1	PRJNA454304	SAMN09001586	QGBS00000000.1	na	292	292	Burkholderia cepacia	strain=121220003-1		latest	Contig	Major	Full	2021/08/16	ASM1964268v1	J.Craig Venter Institute	GCF_019642685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/642/685/GCA_019642685.1_ASM1964268v1			na	Contig	195	0
New GCA	SEQF4099	GCA_001530805.1	HMT-571	Burkholderia cepacia	GCA_001530805.1	PRJNA279182	SAMN03449468	LPEU00000000.1	na	292	292	Burkholderia cepacia	strain=MSMB1331WGS		latest	Contig	Major	Full	2016/01/22	ASM153080v1	Northern Arizona University	GCF_001530805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/530/805/GCA_001530805.1_ASM153080v1			na	Contig	43	0
New GCA	SEQF4100	GCA_000504665.1	HMT-571	Burkholderia cepacia	GCA_000504665.1	PRJNA61371	SAMN02597170	AZHP00000000.1	na	886913	292	Burkholderia cepacia Bu72	strain=Bu72		latest	Scaffold	Major	Full	2013/12/09	ASM50466v1	JGI	GCF_000504665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/665/GCA_000504665.1_ASM50466v1			na	Scaffold	6	0
